cut1_idx,cut2_idx
6,2
54,8
161,7
305,79
449,221
221,7
593,366
366,79
366,85
366,86
737,511
511,353
353,9
353,74
353,229
881,653
653,366
1025,798
798,511
798,517
798,518
1169,941
941,653
1313,1086
1086,798
1086,805
1086,806
1457,1229
1229,941
1601,1374
1374,1086
1374,1093
1374,1094
1745,1517
1517,1229
1889,1661
1661,1374
2033,1805
1805,1517
2177,1949
1949,1661
2321,2093
2093,1805
2465,2238
2238,1949
2238,1957
2238,1958
2619,2381
2619,2389
2619,2535
2381,2093
2763,2525
2763,2533
2763,2679
2525,2238
2896,2669
2896,2821
2896,2822
2669,2381
3041,2813
2813,2525
3185,2957
2957,2669
3339,3102
3339,3109
3339,3255
3102,2813
3102,2821
3102,2822
3483,3245
3483,3253
3483,3399
3245,2957
3617,3389
3389,3102
3771,3533
3771,3541
3771,3687
3533,3245
3905,3677
3677,3389
4049,3821
3821,3533
4193,3965
3965,3677
4337,4110
4110,3821
4110,3829
4110,3830
4481,4254
4254,3965
4254,3973
4254,3974
4625,4397
4397,4110
4769,4541
4541,4254
4913,4685
4685,4397
5057,4829
4829,4541
5211,4973
5211,4981
5211,5127
4973,4685
5345,5117
5117,4829
5489,5261
5261,4973
5633,5405
5405,5117
5777,5549
5549,5261
5921,5693
5693,5405
6065,5838
5838,5549
5838,5557
5838,5558
6208,5982
6208,6133
6208,6134
5982,5693
5982,5701
5982,5702
6353,6126
6126,5838
6126,5845
6126,5846
6497,6269
6269,5982
6651,6413
6651,6421
6651,6567
6413,6126
6785,6557
6557,6269
6929,6701
6701,6413
7073,6846
6846,6557
6846,6565
6846,6566
7216,6989
7216,7141
7216,7142
6989,6701
7362,7142
7362,7265
7362,7285
7265,6854
7265,6977
7265,7141
6977,6566
6977,6689
6977,6853
6689,6278
6689,6401
6689,6565
6401,5990
6401,6113
6401,6277
6113,5702
6113,5825
6113,5989
5825,5414
5825,5537
5825,5701
5537,5126
5537,5249
5537,5413
5249,4838
5249,4961
5249,5125
4961,4550
4961,4673
4961,4837
4673,4262
4673,4385
4673,4549
4385,3974
4385,4097
4385,4261
4097,3686
4097,3809
4097,3973
3809,3398
3809,3521
3809,3685
3521,3110
3521,3233
3521,3397
3233,2822
3233,2945
3233,3109
2945,2534
2945,2657
2945,2821
2657,2246
2657,2369
2657,2533
2369,1958
2369,2081
2369,2245
2081,1670
2081,1793
2081,1957
1793,1382
1793,1505
1793,1669
1505,1094
1505,1217
1505,1381
1217,806
1217,929
1217,1093
929,518
929,641
929,805
641,230
641,353
641,517
7504,7277
7504,7429
7504,7430
7277,6989
7649,7421
7421,7134
7134,6846
7134,6853
7134,6854
7793,7566
7566,7277
7566,7285
7566,7286
7937,7709
7709,7421
8081,7853
7853,7566
8225,7997
7997,7709
8369,8141
8141,7853
8512,8285
8512,8437
8512,8438
8285,7997
8656,8429
8656,8581
8656,8582
8429,8141
8801,8573
8573,8285
8945,8718
8718,8429
8718,8437
8718,8438
9089,8861
8861,8573
9233,9005
9005,8718
9377,9149
9149,8861
9531,9293
9531,9301
9531,9447
9293,9005
9665,9437
9437,9149
9809,9581
9581,9293
9953,9725
9725,9437
10097,9870
9870,9581
9870,9589
9870,9590
10241,10013
10013,9725
10385,10158
10158,9870
10158,9877
10158,9878
10529,10301
10301,10013
10673,10447
10447,10289
10289,9878
10289,10001
10289,10165
10001,9590
10001,9713
10001,9877
9713,9302
9713,9425
9713,9589
9425,9014
9425,9137
9425,9301
9137,8726
9137,8849
9137,9013
8849,8438
8849,8561
8849,8725
8561,8150
8561,8273
8561,8437
8273,7862
8273,7985
8273,8149
7985,7574
7985,7697
7985,7861
7697,7286
7697,7409
7697,7573
7409,6998
7409,7121
7409,7285
7121,6710
7121,6833
7121,6997
6833,6422
6833,6545
6833,6709
6545,6134
6545,6257
6545,6421
6257,5846
6257,5969
6257,6133
5969,5558
5969,5684
5969,5845
5684,5405
10817,10589
10589,10301
10961,10733
10733,10447
11105,10877
10877,10589
11259,11021
11259,11029
11259,11175
11021,10733
11393,11165
11165,10877
11537,11309
11309,11021
11681,11453
11453,11165
11835,11597
11835,11605
11835,11751
11597,11309
11979,11741
11979,11749
11979,11895
11741,11453
12113,11885
11885,11597
12267,12030
12267,12037
12267,12183
12030,11741
12030,11749
12030,11750
12411,12173
12411,12181
12411,12327
12173,11885
12545,12317
12317,12030
12689,12462
12462,12173
12462,12181
12462,12182
12833,12605
12605,12317
12977,12749
12749,12462
13131,12893
13131,12901
13131,13049
13049,13045
12893,12605
13275,13037
13275,13045
13275,13191
13037,12749
13409,13181
13181,12893
13553,13326
13326,13037
13326,13045
13326,13046
13697,13469
13469,13181
13851,13613
13851,13621
13851,13767
13613,13326
13985,13757
13757,13469
14129,13901
13901,13613
14273,14045
14045,13757
14417,14189
14189,13901
14571,14333
14571,14341
14571,14487
14333,14045
14705,14477
14477,14189
14859,14621
14859,14629
14859,14775
14621,14333
15003,14765
15003,14773
15003,14922
14922,14918
14765,14477
15147,14909
15147,14917
15147,15063
14909,14621
15281,15053
15053,14765
15425,15197
15197,14909
15569,15343
15343,15185
15185,14774
15185,14897
15185,15061
14897,14486
14897,14609
14897,14773
14609,14198
14609,14321
14609,14485
14321,13910
14321,14033
14321,14197
14033,13622
14033,13745
14033,13909
13745,13334
13745,13457
13745,13621
13457,13046
13457,13169
13457,13333
13169,12758
13169,12881
13169,13045
12881,12470
12881,12593
12881,12757
12593,12182
12593,12305
12593,12469
12305,11894
12305,12017
12305,12181
12017,11606
12017,11729
12017,11893
11729,11318
11729,11441
11729,11605
11441,11030
11441,11153
11441,11317
11153,10742
11153,10865
11153,11029
10865,10454
10865,10577
10865,10741
10577,10166
10577,10289
10577,10453
15713,15485
15485,15197
15857,15629
15629,15343
16001,15773
15773,15485
16145,15918
15918,15629
15918,15637
15918,15638
16289,16062
16062,15773
16062,15781
16062,15782
16443,16205
16443,16213
16443,16359
16205,15918
16577,16349
16349,16062
16721,16494
16494,16205
16494,16213
16494,16214
16865,16637
16637,16349
17019,16781
17019,16789
17019,16935
16781,16494
17153,16925
16925,16637
17297,17069
17069,16781
17441,17213
17213,16925
17584,17357
17584,17509
17584,17510
17357,17069
17729,17501
17501,17213
17874,17654
17874,17777
17874,17797
17777,17366
17777,17489
17777,17653
17489,17078
17489,17201
17489,17365
17201,16790
17201,16913
17201,17077
16913,16502
16913,16625
16913,16789
16625,16214
16625,16337
16625,16501
16337,15926
16337,16049
16337,16213
16049,15638
16049,15761
16049,15925
15761,15350
15761,15476
15761,15637
15476,15197
18017,17790
17790,17501
17790,17509
17790,17510
18161,17933
17933,17646
17646,17357
17646,17365
17646,17366
18221,17933
